,PC6,Gemeentenaam
0,2526,'s-Gravenhage
1,2541,'s-Gravenhage
2,2522,'s-Gravenhage
3,2524,'s-Gravenhage
4,2574,'s-Gravenhage
5,2495,'s-Gravenhage
6,2496,'s-Gravenhage
7,2533,'s-Gravenhage
8,2586,'s-Gravenhage
9,2521,'s-Gravenhage
10,2491,'s-Gravenhage
11,2516,'s-Gravenhage
12,2517,'s-Gravenhage
13,2518,'s-Gravenhage
14,2513,'s-Gravenhage
15,2587,'s-Gravenhage
16,2532,'s-Gravenhage
17,2564,'s-Gravenhage
18,2565,'s-Gravenhage
19,2581,'s-Gravenhage
20,2597,'s-Gravenhage
21,2596,'s-Gravenhage
22,2492,'s-Gravenhage
23,2493,'s-Gravenhage
24,2554,'s-Gravenhage
25,2553,'s-Gravenhage
26,2561,'s-Gravenhage
27,2555,'s-Gravenhage
28,2551,'s-Gravenhage
29,2552,'s-Gravenhage
30,2566,'s-Gravenhage
31,2583,'s-Gravenhage
32,2563,'s-Gravenhage
33,2562,'s-Gravenhage
34,2514,'s-Gravenhage
35,2515,'s-Gravenhage
36,2582,'s-Gravenhage
37,2497,'s-Gravenhage
38,2547,'s-Gravenhage
39,2571,'s-Gravenhage
40,2572,'s-Gravenhage
41,2542,'s-Gravenhage
42,2543,'s-Gravenhage
43,2546,'s-Gravenhage
44,2544,'s-Gravenhage
45,2545,'s-Gravenhage
46,2548,'s-Gravenhage
47,2584,'s-Gravenhage
48,2512,'s-Gravenhage
49,2573,'s-Gravenhage
50,2498,'s-Gravenhage
51,2511,'s-Gravenhage
52,2531,'s-Gravenhage
53,2591,'s-Gravenhage
54,2593,'s-Gravenhage
55,2595,'s-Gravenhage
56,2592,'s-Gravenhage
57,2525,'s-Gravenhage
58,2523,'s-Gravenhage
59,2585,'s-Gravenhage
60,2594,'s-Gravenhage
61,5381,'s-Hertogenbosch
62,5241,'s-Hertogenbosch
63,5392,'s-Hertogenbosch
64,5391,'s-Hertogenbosch
65,5246,'s-Hertogenbosch
66,5248,'s-Hertogenbosch
67,5247,'s-Hertogenbosch
68,5382,'s-Hertogenbosch
69,5237,'s-Hertogenbosch
70,5224,'s-Hertogenbosch
71,5244,'s-Hertogenbosch
72,5235,'s-Hertogenbosch
73,5236,'s-Hertogenbosch
74,5245,'s-Hertogenbosch
75,5215,'s-Hertogenbosch
76,5216,'s-Hertogenbosch
77,5221,'s-Hertogenbosch
78,5222,'s-Hertogenbosch
79,5223,'s-Hertogenbosch
80,5233,'s-Hertogenbosch
81,5231,'s-Hertogenbosch
82,5242,'s-Hertogenbosch
83,5234,'s-Hertogenbosch
84,5249,'s-Hertogenbosch
85,5211,'s-Hertogenbosch
86,5213,'s-Hertogenbosch
87,5383,'s-Hertogenbosch
88,5243,'s-Hertogenbosch
89,5212,'s-Hertogenbosch
90,5232,'s-Hertogenbosch
91,9448,Aa en Hunze
92,9444,Aa en Hunze
93,9446,Aa en Hunze
94,9449,Aa en Hunze
95,9452,Aa en Hunze
96,9453,Aa en Hunze
97,9447,Aa en Hunze
98,9465,Aa en Hunze
99,9659,Aa en Hunze
100,9658,Aa en Hunze
101,9657,Aa en Hunze
102,9443,Aa en Hunze
103,9445,Aa en Hunze
104,9468,Aa en Hunze
105,9469,Aa en Hunze
106,9463,Aa en Hunze
107,9654,Aa en Hunze
108,9515,Aa en Hunze
109,9464,Aa en Hunze
110,9459,Aa en Hunze
111,9656,Aa en Hunze
112,9462,Aa en Hunze
113,9511,Aa en Hunze
114,9514,Aa en Hunze
115,9467,Aa en Hunze
116,9466,Aa en Hunze
117,9461,Aa en Hunze
118,9451,Aa en Hunze
119,9454,Aa en Hunze
120,9457,Aa en Hunze
121,9456,Aa en Hunze
122,9455,Aa en Hunze
123,9458,Aa en Hunze
124,9512,Aa en Hunze
125,9655,Aa en Hunze
126,1432,Aalsmeer
127,1433,Aalsmeer
128,1431,Aalsmeer
129,7091,Aalten
130,7126,Aalten
131,7123,Aalten
132,7095,Aalten
133,7121,Aalten
134,7122,Aalten
135,9283,Achtkarspelen
136,9873,Achtkarspelen
137,9871,Achtkarspelen
138,9231,Achtkarspelen
139,9287,Achtkarspelen
140,9286,Achtkarspelen
141,9285,Achtkarspelen
142,9284,Achtkarspelen
143,9289,Achtkarspelen
144,9281,Achtkarspelen
145,9288,Achtkarspelen
146,9872,Achtkarspelen
147,9233,Achtkarspelen
148,2954,Alblasserdam
149,2951,Alblasserdam
150,2952,Alblasserdam
151,2953,Alblasserdam
152,3161,Albrandswaard
153,3162,Albrandswaard
154,3171,Albrandswaard
155,3165,Albrandswaard
156,3176,Albrandswaard
157,3172,Albrandswaard
158,1536,Alkmaar
159,1813,Alkmaar
160,1814,Alkmaar
161,1488,Alkmaar
162,1487,Alkmaar
163,1483,Alkmaar
164,1484,Alkmaar
165,1485,Alkmaar
166,1486,Alkmaar
167,1826,Alkmaar
168,1646,Alkmaar
169,1816,Alkmaar
170,1812,Alkmaar
171,1815,Alkmaar
172,1636,Alkmaar
173,1824,Alkmaar
174,1817,Alkmaar
175,1841,Alkmaar
176,1822,Alkmaar
177,1821,Alkmaar
178,1811,Alkmaar
179,1847,Alkmaar
180,1842,Alkmaar
181,1823,Alkmaar
182,1846,Alkmaar
183,1843,Alkmaar
184,1829,Alkmaar
185,1831,Alkmaar
186,1827,Alkmaar
187,1825,Alkmaar
188,1844,Alkmaar
189,7606,Almelo
190,7605,Almelo
191,7607,Almelo
192,7604,Almelo
193,7602,Almelo
194,7609,Almelo
195,7603,Almelo
196,7611,Almelo
197,7610,Almelo
198,7627,Almelo
199,7601,Almelo
200,7608,Almelo
201,1363,Almere
202,1343,Almere
203,1352,Almere
204,1339,Almere
205,1341,Almere
206,1359,Almere
207,1357,Almere
208,1358,Almere
209,1362,Almere
210,1356,Almere
211,1333,Almere
212,1334,Almere
213,1335,Almere
214,1332,Almere
215,1331,Almere
216,1329,Almere
217,1338,Almere
218,1336,Almere
219,1355,Almere
220,1364,Almere
221,1323,Almere
222,1324,Almere
223,1317,Almere
224,1349,Almere
225,1316,Almere
226,1318,Almere
227,1353,Almere
228,1354,Almere
229,1309,Almere
230,1312,Almere
231,1311,Almere
232,1315,Almere
233,1351,Almere
234,1314,Almere
235,1325,Almere
236,1327,Almere
237,1328,Almere
238,1326,Almere
239,1322,Almere
240,1319,Almere
241,1321,Almere
242,1361,Almere
243,1313,Almere
244,2391,Alphen aan den Rijn
245,2408,Alphen aan den Rijn
246,2394,Alphen aan den Rijn
247,2396,Alphen aan den Rijn
248,2471,Alphen aan den Rijn
249,2445,Alphen aan den Rijn
250,2409,Alphen aan den Rijn
251,2401,Alphen aan den Rijn
252,2402,Alphen aan den Rijn
253,2406,Alphen aan den Rijn
